MET: 00:00:00:074 | Thrust: 199.96 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 5.00
MET: 00:00:01:604 | Thrust: 46.37 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 86.63
MET: 00:00:01:665 | Thrust: 39.75 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 87.62
MET: 00:00:01:722 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 87.62
MET: 00:00:01:786 | Thrust:  0.05 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 87.62
MET: 00:00:01:842 | Thrust: 59.54 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 89.11
MET: 00:00:01:901 | Thrust: 119.28 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 92.09
MET: 00:00:01:962 | Thrust: 93.05 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 94.42
MET: 00:00:02:020 | Thrust: 43.65 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 95.51
MET: 00:00:02:077 | Thrust: 209.45 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 100.74
MET: 00:00:02:142 | Thrust: 264.83 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 107.37
MET: 00:00:02:197 | Thrust: 124.45 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 110.48
MET: 00:00:02:268 | Thrust: 153.74 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 114.32
MET: 00:00:02:321 | Thrust: 383.43 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 123.91
MET: 00:00:02:378 | Thrust: 374.68 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 133.27
MET: 00:00:02:436 | Thrust: 70.92 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 135.05
MET: 00:00:02:492 | Thrust: 221.42 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 140.58
MET: 00:00:02:548 | Thrust: 319.27 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 148.56
MET: 00:00:02:605 | Thrust: 200.41 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 153.57
MET: 00:00:02:666 | Thrust: 10.31 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 153.83
MET: 00:00:02:725 | Thrust: 154.62 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 157.70
MET: 00:00:02:787 | Thrust: 158.12 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 161.65
MET: 00:00:02:847 | Thrust: 65.41 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 163.29
MET: 00:00:02:906 | Thrust: 20.89 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 163.81
MET: 00:00:02:964 | Thrust: 35.74 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 164.70
MET: 00:00:03:020 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 164.70
MET: 00:00:03:077 | Thrust: 13.91 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 165.05
MET: 00:00:03:133 | Thrust: 37.33 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 165.98
MET: 00:00:03:193 | Thrust: 116.43 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 168.89
MET: 00:00:03:254 | Thrust: 132.41 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 172.20
MET: 00:00:03:310 | Thrust: 26.73 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 172.87
MET: 00:00:03:363 | Thrust: 155.83 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 176.77
MET: 00:00:03:421 | Thrust: 279.92 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 183.77
MET: 00:00:03:477 | Thrust: 218.95 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 189.24
MET: 00:00:03:534 | Thrust: 31.35 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 190.02
MET: 00:00:03:590 | Thrust: 320.14 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 198.03
MET: 00:00:03:647 | Thrust: 431.42 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 208.81
MET: 00:00:03:707 | Thrust: 203.00 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 213.89
MET: 00:00:03:766 | Thrust: 109.28 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 216.62
MET: 00:00:03:827 | Thrust: 291.97 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 223.92
MET: 00:00:03:885 | Thrust: 255.78 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 230.31
MET: 00:00:03:948 | Thrust: 73.46 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 232.15
MET: 00:00:04:009 | Thrust: 101.04 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 234.67
MET: 00:00:04:069 | Thrust: 156.80 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 238.59
MET: 00:00:04:132 | Thrust: 96.23 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 241.00
MET: 00:00:04:193 | Thrust:  7.18 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 241.18
MET: 00:00:04:268 | Thrust: 27.29 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 241.86
MET: 00:00:04:326 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 241.86
MET: 00:00:04:384 | Thrust: 26.05 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 242.51
MET: 00:00:04:443 | Thrust: 10.48 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 242.78
MET: 00:00:04:503 | Thrust: 99.13 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 245.25
MET: 00:00:04:563 | Thrust: 155.34 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 249.14
MET: 00:00:04:621 | Thrust: 93.79 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 251.48
MET: 00:00:04:684 | Thrust: 82.88 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 253.55
MET: 00:00:04:745 | Thrust: 260.29 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 260.06
MET: 00:00:04:814 | Thrust: 286.28 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 267.22
MET: 00:00:04:875 | Thrust: 94.94 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 269.59
MET: 00:00:04:937 | Thrust: 217.14 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 275.02
MET: 00:00:05:001 | Thrust: 434.64 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 285.89
MET: 00:00:05:061 | Thrust: 309.91 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 293.63
MET: 00:00:05:122 | Thrust: 16.43 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 294.04
MET: 00:00:05:185 | Thrust: 228.45 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 299.76
MET: 00:00:05:256 | Thrust: 279.41 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 306.74
MET: 00:00:05:316 | Thrust: 148.12 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 310.44
MET: 00:00:05:381 | Thrust: 34.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 311.32
MET: 00:00:05:443 | Thrust: 136.03 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 314.72
MET: 00:00:05:504 | Thrust: 115.12 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 317.60
MET: 00:00:05:561 | Thrust: 34.36 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 318.45
MET: 00:00:05:619 | Thrust: 15.46 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 318.84
MET: 00:00:05:678 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 318.84
MET: 00:00:05:737 | Thrust: 34.96 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 319.72
MET: 00:00:05:797 | Thrust: 17.67 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 320.16
MET: 00:00:05:859 | Thrust: 69.53 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 321.90
MET: 00:00:05:917 | Thrust: 159.00 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 325.87
MET: 00:00:05:980 | Thrust: 149.22 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 329.60
MET: 00:00:06:043 | Thrust:  0.35 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 329.61
MET: 00:00:06:103 | Thrust: 208.36 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 334.82
MET: 00:00:06:162 | Thrust: 318.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 342.77
MET: 00:00:06:217 | Thrust: 209.44 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 348.01
MET: 00:00:06:281 | Thrust: 87.21 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 350.19
MET: 00:00:06:348 | Thrust: 383.94 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 359.79
MET: 00:00:06:417 | Thrust: 378.37 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 369.24
MET: 00:00:06:483 | Thrust: 140.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 372.75
MET: 00:00:06:553 | Thrust: 136.59 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 376.16
MET: 00:00:06:635 | Thrust: 268.38 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 382.87
MET: 00:00:06:708 | Thrust: 204.40 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 387.98
MET: 00:00:06:772 | Thrust: 35.51 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 388.87
MET: 00:00:06:830 | Thrust: 98.38 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 391.33
MET: 00:00:06:890 | Thrust: 119.72 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 394.32
MET: 00:00:06:953 | Thrust: 57.27 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 395.75
MET: 00:00:07:017 | Thrust:  1.71 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 395.80
MET: 00:00:07:080 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 395.80
MET: 00:00:07:142 | Thrust: 39.53 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 396.78
MET: 00:00:07:201 | Thrust: 43.62 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 397.87
MET: 00:00:07:275 | Thrust: 31.31 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 398.66
MET: 00:00:07:334 | Thrust: 142.93 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 402.23
MET: 00:00:07:391 | Thrust: 186.13 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 406.88
MET: 00:00:07:448 | Thrust: 83.54 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 408.97
MET: 00:00:07:507 | Thrust: 130.59 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 412.24
MET: 00:00:07:571 | Thrust: 310.45 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 420.00
MET: 00:00:07:627 | Thrust: 297.97 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 427.45
MET: 00:00:07:682 | Thrust: 53.55 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 428.79
MET: 00:00:07:739 | Thrust: 285.61 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 435.93
MET: 00:00:07:798 | Thrust: 399.89 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 445.92
MET: 00:00:07:856 | Thrust: 246.38 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 452.08
MET: 00:00:07:913 | Thrust: 27.79 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 452.78
MET: 00:00:07:971 | Thrust: 224.06 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 458.38
MET: 00:00:08:033 | Thrust: 235.33 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 464.26
MET: 00:00:08:091 | Thrust: 101.54 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 466.80
MET: 00:00:08:152 | Thrust: 48.53 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 468.01
MET: 00:00:08:208 | Thrust: 109.48 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 470.75
MET: 00:00:08:270 | Thrust: 73.09 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 472.58
MET: 00:00:08:331 | Thrust: 12.25 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 472.89
MET: 00:00:08:387 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 472.89
MET: 00:00:08:443 | Thrust: 39.20 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 473.87
MET: 00:00:08:502 | Thrust: 64.17 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 475.47
MET: 00:00:08:559 | Thrust: 10.80 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 475.74
MET: 00:00:08:615 | Thrust: 109.14 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 478.47
MET: 00:00:08:678 | Thrust: 199.96 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 483.47
MET: 00:00:08:734 | Thrust: 156.36 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 487.38
MET: 00:00:08:790 | Thrust: 36.62 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 488.29
MET: 00:00:08:848 | Thrust: 264.30 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 494.90
MET: 00:00:08:907 | Thrust: 349.53 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 503.64
MET: 00:00:08:965 | Thrust: 187.66 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 508.33
MET: 00:00:09:020 | Thrust: 151.85 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 512.12
MET: 00:00:09:085 | Thrust: 371.80 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 521.42
MET: 00:00:09:144 | Thrust: 322.10 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 529.47
MET: 00:00:09:201 | Thrust: 84.46 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 531.58
MET: 00:00:09:274 | Thrust: 151.94 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 535.38
MET: 00:00:09:331 | Thrust: 237.07 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 541.31
MET: 00:00:09:388 | Thrust: 154.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 545.18
MET: 00:00:09:448 | Thrust:  7.34 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 545.37
MET: 00:00:09:509 | Thrust: 85.65 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 547.51
MET: 00:00:09:567 | Thrust: 79.83 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 549.50
MET: 00:00:09:621 | Thrust: 24.69 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 550.12
MET: 00:00:09:678 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 550.12
MET: 00:00:09:735 | Thrust: 34.00 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 550.97
MET: 00:00:09:791 | Thrust: 76.75 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 552.89
MET: 00:00:09:848 | Thrust: 51.56 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 554.18
MET: 00:00:09:904 | Thrust: 61.80 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 555.72
MET: 00:00:09:964 | Thrust: 188.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 560.45
MET: 00:00:10:018 | Thrust: 209.79 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 565.69
MET: 00:00:10:074 | Thrust: 61.90 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 567.24
MET: 00:00:10:137 | Thrust: 185.36 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 571.87
MET: 00:00:10:197 | Thrust: 357.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 580.82
MET: 00:00:10:260 | Thrust: 298.50 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 588.28
MET: 00:00:10:318 | Thrust:  0.74 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 588.30
MET: 00:00:10:374 | Thrust: 297.59 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 595.74
MET: 00:00:10:431 | Thrust: 357.87 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 604.69
MET: 00:00:10:485 | Thrust: 186.24 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 609.34
MET: 00:00:10:541 | Thrust: 60.98 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 610.87
MET: 00:00:10:600 | Thrust: 209.39 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 616.10
MET: 00:00:10:657 | Thrust: 189.20 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 620.83
MET: 00:00:10:717 | Thrust: 62.30 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 622.39
MET: 00:00:10:772 | Thrust: 51.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 623.67
MET: 00:00:10:831 | Thrust: 76.67 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 625.58
MET: 00:00:10:890 | Thrust: 34.07 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 626.44
MET: 00:00:10:945 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 626.44
MET: 00:00:11:002 | Thrust: 24.59 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 627.05
MET: 00:00:11:061 | Thrust: 79.81 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 629.05
MET: 00:00:11:120 | Thrust: 85.93 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 631.20
MET: 00:00:11:180 | Thrust:  6.80 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 631.37
MET: 00:00:11:239 | Thrust: 154.56 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 635.23
MET: 00:00:11:299 | Thrust: 237.19 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 641.16
MET: 00:00:11:364 | Thrust: 152.74 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 644.98
MET: 00:00:11:428 | Thrust: 83.42 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 647.06
MET: 00:00:11:491 | Thrust: 321.56 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 655.10
MET: 00:00:11:552 | Thrust: 372.30 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 664.41
MET: 00:00:11:613 | Thrust: 153.25 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 668.24
MET: 00:00:11:675 | Thrust: 186.47 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 672.90
MET: 00:00:11:736 | Thrust: 349.24 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 681.63
MET: 00:00:11:791 | Thrust: 264.90 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 688.26
MET: 00:00:11:846 | Thrust: 37.55 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 689.19
MET: 00:00:11:903 | Thrust: 155.74 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 693.09
MET: 00:00:11:960 | Thrust: 199.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 698.09
MET: 00:00:12:017 | Thrust: 109.53 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 700.82
MET: 00:00:12:075 | Thrust: 10.39 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 701.08
MET: 00:00:12:134 | Thrust: 64.01 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 702.68
MET: 00:00:12:192 | Thrust: 39.22 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 703.67
MET: 00:00:12:256 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 703.67
MET: 00:00:12:313 | Thrust: 12.12 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 703.97
MET: 00:00:12:375 | Thrust: 72.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 705.79
MET: 00:00:12:434 | Thrust: 109.64 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 708.53
MET: 00:00:12:489 | Thrust: 49.05 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 709.76
MET: 00:00:12:546 | Thrust: 100.96 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 712.28
MET: 00:00:12:604 | Thrust: 235.17 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 718.16
MET: 00:00:12:664 | Thrust: 224.63 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 723.78
MET: 00:00:12:722 | Thrust: 28.86 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 724.50
MET: 00:00:12:777 | Thrust: 245.49 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 730.64
MET: 00:00:12:834 | Thrust: 399.92 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 740.64
MET: 00:00:12:892 | Thrust: 286.74 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 747.80
MET: 00:00:12:947 | Thrust: 52.21 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 749.11
MET: 00:00:13:005 | Thrust: 297.29 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 756.54
MET: 00:00:13:065 | Thrust: 310.71 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 764.31
MET: 00:00:13:125 | Thrust: 131.42 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 767.60
MET: 00:00:13:182 | Thrust: 82.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 769.66
MET: 00:00:13:248 | Thrust: 185.88 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 774.31
MET: 00:00:13:305 | Thrust: 143.17 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 777.89
MET: 00:00:13:366 | Thrust: 31.70 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 778.68
MET: 00:00:13:425 | Thrust: 43.40 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 779.77
MET: 00:00:13:478 | Thrust: 39.51 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 780.76
MET: 00:00:13:537 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 780.76
MET: 00:00:13:595 | Thrust:  1.84 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 780.80
MET: 00:00:13:652 | Thrust: 57.09 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 782.23
