MET: 00:00:00:056 | Thrust: 175.78 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4.39
MET: 00:00:01:568 | Thrust: 104.82 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 96.03
MET: 00:00:01:625 | Thrust: 15.12 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 96.41
MET: 00:00:01:686 | Thrust: 65.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 98.05
MET: 00:00:01:746 | Thrust: 38.88 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 99.02
MET: 00:00:01:814 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 99.02
MET: 00:00:01:871 | Thrust: 13.62 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 99.37
MET: 00:00:01:926 | Thrust: 74.22 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 101.22
MET: 00:00:01:981 | Thrust: 107.62 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 103.91
MET: 00:00:02:036 | Thrust: 42.98 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 104.99
MET: 00:00:02:091 | Thrust: 107.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 107.68
MET: 00:00:02:146 | Thrust: 236.88 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 113.60
MET: 00:00:02:199 | Thrust: 217.83 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 119.05
MET: 00:00:02:261 | Thrust: 16.22 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 119.45
MET: 00:00:02:322 | Thrust: 255.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 125.85
MET: 00:00:02:380 | Thrust: 399.28 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 135.83
MET: 00:00:02:435 | Thrust: 273.30 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 142.66
MET: 00:00:02:492 | Thrust: 67.88 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 144.36
MET: 00:00:02:546 | Thrust: 305.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 151.98
MET: 00:00:02:604 | Thrust: 307.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 159.67
MET: 00:00:02:659 | Thrust: 121.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 162.71
MET: 00:00:02:712 | Thrust: 91.63 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 165.00
MET: 00:00:02:767 | Thrust: 188.66 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 169.72
MET: 00:00:02:827 | Thrust: 140.23 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 173.22
MET: 00:00:02:888 | Thrust: 27.09 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 173.90
MET: 00:00:02:939 | Thrust: 46.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 175.05
MET: 00:00:02:1000 | Thrust: 39.73 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 176.04
MET: 00:00:03:061 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 176.04
MET: 00:00:03:122 | Thrust:  0.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 176.05
MET: 00:00:03:177 | Thrust: 59.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 177.53
MET: 00:00:03:231 | Thrust: 119.35 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 180.51
MET: 00:00:03:288 | Thrust: 93.74 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 182.86
MET: 00:00:03:341 | Thrust: 42.61 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 183.92
MET: 00:00:03:406 | Thrust: 208.83 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 189.14
MET: 00:00:03:468 | Thrust: 265.31 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 195.78
MET: 00:00:03:572 | Thrust: 126.02 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 198.93
MET: 00:00:03:634 | Thrust: 152.01 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 202.73
MET: 00:00:03:696 | Thrust: 382.82 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 212.30
MET: 00:00:03:751 | Thrust: 375.90 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 221.70
MET: 00:00:03:811 | Thrust: 73.00 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 223.52
MET: 00:00:03:868 | Thrust: 219.91 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 229.02
MET: 00:00:03:937 | Thrust: 319.15 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 237.00
MET: 00:00:03:999 | Thrust: 201.45 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 242.03
MET: 00:00:04:055 | Thrust:  9.04 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 242.26
MET: 00:00:04:116 | Thrust: 153.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 246.11
MET: 00:00:04:175 | Thrust: 158.24 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 250.06
MET: 00:00:04:232 | Thrust: 65.94 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 251.71
MET: 00:00:04:290 | Thrust: 20.48 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 252.22
MET: 00:00:04:344 | Thrust: 35.64 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 253.12
MET: 00:00:04:400 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 253.12
MET: 00:00:04:462 | Thrust: 14.11 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 253.47
MET: 00:00:04:545 | Thrust: 36.95 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 254.39
MET: 00:00:04:601 | Thrust: 116.27 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 257.30
MET: 00:00:04:662 | Thrust: 132.88 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 260.62
MET: 00:00:04:715 | Thrust: 27.78 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 261.32
